Word	product	level
RT0032	Uncharacterized protein RT0032	0
RT0044	Uncharacterized protein RT0044	0
RT0057	Putative outer membrane protein RT0057	0
RT0064	Uncharacterized protein RT0064	0
RT0080	Uncharacterized lipoprotein RT0080	0
RT0098	UPF0301 protein RT0098	0
RT0114	UPF0176 protein RT0114	0
RT0210	Uncharacterized zinc protease RT0210	0
RT0286	Uncharacterized protein RT0286	0
RT0347	Putative polysaccharide polymerase RT0347	0
RT0391	Uncharacterized protein RT0391	0
RT0399	Uncharacterized lipoprotein RT0399	0
RT0442	Probable transcriptional regulatory protein RT0442	0
RT0574	UPF0092 membrane protein RT0574	0
RT0576	SCO2-like protein RT0576	0
RT0591	Uncharacterized transporter RT0591	0
RT0667	Uncharacterized protein RT0667	0
RT0683	Uncharacterized protein RT0683	0
RT0774	Uncharacterized membrane protein RT0774	0
RT0803	Maf-like protein RT0803	0
RT0827	UPF0235 protein RT0827	0
RT0857	Nucleoid-associated protein RT0857	0
RecBCD	RecBCD enzyme subunit RecB	1
RepFIC	Positive regulator of RepFIC repA1 expression	1
Ribose	Ribose import ATP-binding protein RbsA	2
Rieske	Putative Rieske 2Fe-2S iron-sulfur protein MSMEG_6410/MSMEI_6242	2
Rv0004	UPF0232 protein Rv0004	0
Rv0007	Uncharacterized protein Rv0007	0
Rv0023	Uncharacterized HTH-type transcriptional regulator Rv0023	0
Rv0025	Uncharacterized protein Rv0025	0
Rv0026	Uncharacterized protein Rv0026	0
Rv0027	Uncharacterized protein Rv0027	0
Rv0028	Uncharacterized protein Rv0028	0
Rv0030	Uncharacterized protein Rv0030	0
Rv0034	Uncharacterized protein Rv0034	0
Rv0038	UPF0301 protein Rv0038	0
Rv0049	Uncharacterized protein Rv0049	0
Rv0057	Uncharacterized protein Rv0057	0
Rv0064	UPF0182 protein Rv0064	0
Rv0073	Uncharacterized ABC transporter ATP-binding protein Rv0073	0
Rv0079	Uncharacterized protein Rv0079	0
Rv0080	Uncharacterized protein Rv0080	0
Rv0081	Uncharacterized HTH-type transcriptional regulator Rv0081	0
Rv0083	Uncharacterized protein Rv0083	0
Rv0085	Uncharacterized protein Rv0085	0
Rv0088	Uncharacterized protein Rv0088	0
Rv0090	Uncharacterized protein Rv0090	0
Rv0098	Uncharacterized protein Rv0098	0
Rv0100	Uncharacterized protein Rv0100	0
Rv0102	Uncharacterized protein Rv0102	0
Rv0104	Uncharacterized protein Rv0104	0
Rv0106	Uncharacterized protein Rv0106	0
Rv0191	Uncharacterized MFS-type transporter Rv0191	0
Rv0196	Uncharacterized HTH-type transcriptional regulator Rv0196	0
Rv0205	UPF0118 membrane protein Rv0205	0
Rv0298	Antitoxin Rv0298	0
Rv0299	Toxin Rv0299	0
Rv0313	Uncharacterized protein Rv0313	0
Rv0364	Uncharacterized membrane protein Rv0364	0
Rv0377	Uncharacterized HTH-type transcriptional regulator Rv0377	0
Rv0474	Uncharacterized HTH-type transcriptional regulator Rv0474	0
Rv0476	Uncharacterized protein Rv0476	0
Rv0477	Uncharacterized protein Rv0477	0
Rv0485	Uncharacterized protein Rv0485	0
Rv0487	Uncharacterized protein Rv0487	0
Rv0488	Putative amino-acid transporter Rv0488	0
Rv0494	Uncharacterized HTH-type transcriptional regulator Rv0494	0
Rv0496	Uncharacterized protein Rv0496	0
Rv0497	Uncharacterized protein Rv0497	0
Rv0498	Uncharacterized protein Rv0498	0
Rv0499	Uncharacterized protein Rv0499	0
Rv0501	Uncharacterized protein Rv0501	0
Rv0502	Uncharacterized protein Rv0502	0
Rv0508	Uncharacterized protein Rv0508	0
Rv0525	Uncharacterized protein Rv0525	0
Rv0569	Uncharacterized protein Rv0569	0
Rv0584	Uncharacterized glycosidase Rv0584	0
Rv0635	UPF0336 protein Rv0635	0
Rv0637	UPF0336 protein Rv0637	0
Rv0738	Uncharacterized protein Rv0738	0
Rv0739	Uncharacterized protein Rv0739	0
Rv0849	Uncharacterized MFS-type transporter Rv0849	0
Rv0877	Uncharacterized protein Rv0877	0
Rv0880	Uncharacterized HTH-type transcriptional regulator Rv0880	0
Rv0882	Uncharacterized protein Rv0882	0
Rv0885	Uncharacterized protein Rv0885	0
Rv0888	Uncharacterized protein Rv0888	0
Rv0894	Uncharacterized protein Rv0894	0
Rv0906	Uncharacterized protein Rv0906	0
Rv0909	Antitoxin Rv0909	0
Rv0910	Toxin Rv0910	0
Rv0917	Uncharacterized transporter Rv0917	0
Rv0942	Uncharacterized protein Rv0942	0
Rv0955	Uncharacterized protein Rv0955	0
Rv0959	Uncharacterized protein Rv0959	0
Rv0961	Uncharacterized protein Rv0961	0
Rv0968	Uncharacterized protein Rv0968	0
Rv0970	Uncharacterized protein Rv0970	0
Rv0986	Uncharacterized ABC transporter ATP-binding protein Rv0986	0
Rv1250	Uncharacterized MFS-type transporter Rv1250	0
Rv1259	Uncharacterized protein Rv1259	0
Rv1260	Uncharacterized protein Rv1260	0
Rv1265	Uncharacterized protein Rv1265	0
Rv1278	Uncharacterized protein Rv1278	0
Rv1287	Putative HTH-type transcriptional regulator Rv1287	0
Rv1288	Uncharacterized protein Rv1288	0
Rv1289	Uncharacterized protein Rv1289	0
Rv1303	Uncharacterized protein Rv1303	0
Rv1312	Uncharacterized protein Rv1312	0
Rv1322	Uncharacterized protein Rv1322	0
Rv1324	Uncharacterized protein Rv1324	0
Rv1332	Uncharacterized protein Rv1332	0
Rv1337	Uncharacterized protein Rv1337	0
Rv1339	Uncharacterized protein Rv1339	0
Rv1351	Uncharacterized protein Rv1351	0
Rv1352	Uncharacterized protein Rv1352	0
Rv1359	Uncharacterized protein Rv1359	0
Rv1360	Uncharacterized protein Rv1360	0
Rv1366	Uncharacterized protein Rv1366	0
Rv1375	Uncharacterized protein Rv1375	0
Rv1395	Uncharacterized HTH-type transcriptional regulator Rv1395	0
Rv1401	Uncharacterized membrane protein Rv1401	0
Rv1413	Uncharacterized protein Rv1413	0
Rv1414	Uncharacterized protein Rv1414	0
Rv1417	Uncharacterized protein Rv1417	0
Rv1419	Uncharacterized protein Rv1419	0
Rv1421	UPF0042 nucleotide-binding protein Rv1421	0
Rv1461	UPF0051 protein Rv1461	0
Rv1462	UPF0051 protein Rv1462	0
Rv1480	Uncharacterized protein Rv1480	0
Rv1481	UPF0353 protein Rv1481	0
Rv1488	Uncharacterized protein Rv1488	0
Rv1490	Uncharacterized protein Rv1490	0
Rv1501	Uncharacterized protein Rv1501	0
Rv1502	Uncharacterized protein Rv1502	0
Rv1509	Uncharacterized protein Rv1509	0
Rv1510	Uncharacterized protein Rv1510	0
Rv1518	Uncharacterized protein Rv1518	0
Rv1519	Uncharacterized protein Rv1519	0
Rv1520	Uncharacterized protein Rv1520	0
Rv1525	Uncharacterized protein Rv1525	0
Rv1545	Uncharacterized protein Rv1545	0
Rv1546	Uncharacterized protein Rv1546	0
Rv1549	Uncharacterized protein Rv1549	0
Rv1556	Uncharacterized HTH-type transcriptional regulator Rv1556	0
Rv1590	Uncharacterized protein Rv1590	0
Rv1591	Uncharacterized protein Rv1591	0
Rv1636	Universal stress protein Rv1636	0
Rv1708	Uncharacterized protein Rv1708	0
Rv1738	Uncharacterized protein Rv1738	0
Rv1815	Uncharacterized protein Rv1815	0
Rv1816	Uncharacterized HTH-type transcriptional regulator Rv1816	0
Rv1823	UPF0749 protein Rv1823	0
Rv1824	Uncharacterized protein Rv1824	0
Rv1825	UPF0749 protein Rv1825	0
Rv1828	Uncharacterized HTH-type transcriptional regulator Rv1828	0
Rv1829	Uncharacterized protein Rv1829	0
Rv1830	Uncharacterized HTH-type transcriptional regulator Rv1830	0
Rv1831	Uncharacterized protein Rv1831	0
Rv1834	Uncharacterized protein Rv1834	0
Rv1847	Putative esterase Rv1847	0
Rv1877	Uncharacterized MFS-type transporter Rv1877	0
Rv1898	UPF0045 protein Rv1898	0
Rv1945	Uncharacterized protein Rv1945	0
Rv1957	SecB-like chaperone Rv1957	0
Rv1973	Outer membrane protein Rv1973	0
Rv1986	Putative amino-acid transporter Rv1986	0
Rv1987	Uncharacterized protein Rv1987	0
Rv1995	Uncharacterized protein Rv1995	0
Rv1996	Universal stress protein Rv1996	0
Rv2000	Uncharacterized protein Rv2000	0
Rv2001	Uncharacterized protein Rv2001	0
Rv2012	Uncharacterized protein Rv2012	0
Rv2034	HTH-type transcriptional regulator Rv2034	0
Rv2074	Uncharacterized protein Rv2074	0
Rv2078	Uncharacterized protein Rv2078	0
Rv2079	Uncharacterized protein Rv2079	0
Rv2082	Uncharacterized protein Rv2082	0
Rv2083	Uncharacterized protein Rv2083	0
Rv2084	Uncharacterized protein Rv2084	0
Rv2085	Uncharacterized protein Rv2085	0
Rv2086	Uncharacterized protein Rv2086	0
Rv2087	Uncharacterized protein Rv2087	0
Rv2100	Uncharacterized protein Rv2100	0
Rv2191	Uncharacterized protein Rv2191	0
Rv2203	Uncharacterized protein Rv2203	0
Rv2206	Uncharacterized protein Rv2206	0
Rv2209	Uncharacterized protein Rv2209	0
Rv2212	Uncharacterized protein Rv2212	0
Rv2216	Epimerase family protein Rv2216	0
Rv2219	Uncharacterized protein Rv2219	0
Rv2226	Uncharacterized protein Rv2226	0
Rv2227	Uncharacterized protein Rv2227	0
Rv2232	Uncharacterized protein Rv2232	0
Rv2235	Uncharacterized SURF1-like protein Rv2235	0
Rv2237	Uncharacterized protein Rv2237	0
Rv2242	Uncharacterized protein Rv2242	0
Rv2248	Uncharacterized protein Rv2248	0
Rv2265	Uncharacterized protein Rv2265	0
Rv2271	Uncharacterized protein Rv2271	0
Rv2272	Uncharacterized protein Rv2272	0
Rv2273	Uncharacterized protein Rv2273	0
Rv2283	Uncharacterized protein Rv2283	0
Rv2287	Uncharacterized Na(+)/H(+) exchanger Rv2287	0
Rv2288	Uncharacterized protein Rv2288	0
Rv2295	UPF0167 protein Rv2295	0
Rv2297	Uncharacterized protein Rv2297	0
Rv2302	Uncharacterized protein Rv2302	0
Rv2305	Uncharacterized protein Rv2305	0
Rv2308	Uncharacterized protein Rv2308	0
Rv2310	Uncharacterized protein Rv2310	0
Rv2311	Uncharacterized protein Rv2311	0
Rv2312	Uncharacterized protein Rv2312	0
Rv2331	Uncharacterized protein Rv2331	0
Rv2345	UPF0603 protein Rv2345	0
Rv2459	Uncharacterized MFS-type transporter Rv2459	0
Rv2557	Uncharacterized protein Rv2557	0
Rv2558	Uncharacterized protein Rv2558	0
Rv2560	Uncharacterized protein Rv2560	0
Rv2561	Uncharacterized protein Rv2561/Rv2562	0
Rv2562	Uncharacterized protein Rv2561/Rv2562	0
Rv2564	Uncharacterized ABC transporter ATP-binding protein Rv2564	0
Rv2565	Uncharacterized NTE family protein Rv2565	0
Rv2567	Uncharacterized protein Rv2567	0
Rv2570	Uncharacterized protein Rv2570	0
Rv2574	Uncharacterized protein Rv2574	0
Rv2575	Uncharacterized protein Rv2575	0
Rv2577	Uncharacterized protein Rv2577	0
Rv2597	Uncharacterized protein Rv2597	0
Rv2598	Uncharacterized protein Rv2598	0
Rv2599	Uncharacterized protein Rv2599	0
Rv2623	Universal stress protein Rv2623	0
Rv2628	Putative uncharacterized protein Rv2628	0
Rv2629	Uncharacterized protein Rv2629	0
Rv2635	Uncharacterized protein Rv2635	0
Rv2637	Uncharacterized membrane protein Rv2637	0
Rv2645	Uncharacterized protein Rv2645	0
Rv2667	Uncharacterized protein Rv2667	0
Rv2684	Uncharacterized transporter Rv2684	0
Rv2685	Uncharacterized transporter Rv2685	0
Rv2715	Uncharacterized protein Rv2715	0
Rv2716	Uncharacterized protein Rv2716	0
Rv2723	Uncharacterized membrane protein Rv2723	0
Rv2876	Uncharacterized protein Rv2876	0
Rv2887	Uncharacterized HTH-type transcriptional regulator Rv2887	0
Rv2891	Uncharacterized protein Rv2891	0
Rv2917	Uncharacterized protein Rv2917	0
Rv2929	Uncharacterized protein Rv2929	0
Rv2994	Uncharacterized MFS-type transporter Rv2994	0
Rv3095	Uncharacterized HTH-type transcriptional regulator Rv3095	0
Rv3118	Uncharacterized protein Rv3118	0
Rv3127	Uncharacterized protein Rv3127	0
Rv3129	Uncharacterized protein Rv3129	0
Rv3143	Uncharacterized response regulatory protein Rv3143	0
Rv3282	Maf-like protein Rv3282	0
Rv3284	Uncharacterized SufE-like protein Rv3284	0
Rv3292	Uncharacterized protein Rv3292	0
Rv3376	Phosphatase Rv3376	0
Rv3400	Uncharacterized protein Rv3400	0
Rv3412	Uncharacterized protein Rv3412	0
Rv3466	Uncharacterized protein Rv3466	0
Rv3630	Uncharacterized protein Rv3630	0
Rv3633	Uncharacterized protein Rv3633	0
Rv3661	Uncharacterized protein Rv3661	0
Rv3691	Uncharacterized membrane protein Rv3691	0
Rv3760	Uncharacterized membrane protein Rv3760	0
Rv3776	Uncharacterized protein Rv3776	0
Rv3780	Uncharacterized protein Rv3780	0
Rv3785	Uncharacterized protein Rv3785	0
Rv3788	Uncharacterized protein Rv3788	0
Rv3789	Uncharacterized protein Rv3789	0
Rv3818	Putative Rieske 2Fe-2S iron-sulfur protein Rv3818	0
Rv3835	Uncharacterized membrane protein Rv3835	0
SA0092	Uncharacterized lipoprotein SA0092	0
SA0093	Uncharacterized lipoprotein SA0093	0
SA0094	Uncharacterized lipoprotein SA0094	0
SA0095	Uncharacterized lipoprotein SA0095	0
SA0096	Uncharacterized lipoprotein SA0096	0
SA0203	Uncharacterized protein SA0203	0
SA0314	Uncharacterized protein SA0314	0
SA0329	UPF0324 membrane protein SA0329	0
SA0370	Uncharacterized protein SA0370	0
SA0372	UPF0355 protein SA0372	0
SA0396	Uncharacterized lipoprotein SA0396	0
SA0397	Uncharacterized lipoprotein SA0397	0
SA0398	Uncharacterized lipoprotein SA0398	0
SA0399	Uncharacterized lipoprotein SA0399	0
SA0400	Uncharacterized lipoprotein SA0400	0
SA0401	Uncharacterized lipoprotein SA0401	0
SA0402	Uncharacterized lipoprotein SA0402	0
SA0403	Uncharacterized lipoprotein SA0403	0
SA0404	Uncharacterized lipoprotein SA0404	0
SA0405	Uncharacterized lipoprotein SA0405	0
SA0412	UPF0753 protein SA0412	0
SA0437	Nucleoid-associated protein SA0437	0
SA0446	UPF0213 protein SA0446	0
SA0540	UPF0382 membrane protein SA0540	0
SA0550	UPF0741 protein SA0550	0
SA0624	Probable transcriptional regulatory protein SA0624	0
SA0636	UPF0178 protein SA0636	0
SA0701	Uncharacterized membrane protein SA0701	0
SA0704	DegV domain-containing protein SA0704	0
SA0707	Uncharacterized protein SA0707	0
SA0720	UPF0042 nucleotide-binding protein SA0720	0
SA0772	UPF0337 protein SA0772	0
SA0778	UPF0051 protein SA0778	0
SA0800	UPF0349 protein SA0800	0
SA0830	UPF0344 protein SA0830	0
SA0860	UPF0413 protein SA0860	0
SA0863	UPF0738 protein SA0863	0
SA0906	UPF0039 protein SA0906	0
SA0907	Uncharacterized protein SA0907	0
SA0941	UPF0356 protein SA0941	0
SA0947	UPF0223 protein SA0947	0
SA0957	UPF0637 protein SA0957	0
SA0961	UPF0358 protein SA0961	0
SA0970	UPF0298 protein SA0970	0
SA0974	UPF0348 protein SA0974	0
SA1020	UPF0747 protein SA1020	0
SA1030	Laccase domain protein SA1030	0
SA1069	Uncharacterized protein SA1069	0
SA1079	UPF0122 protein SA1079	0
SA1176	UPF0291 protein SA1176	0
SA1178	UPF0154 protein SA1178	0
SA1186	Uncharacterized protein SA1186	0
SA1239	Putative branched-chain amino acid carrier protein SA1239	0
SA1254	UPF0346 protein SA1254	0
SA1258	DegV domain-containing protein SA1258	0
SA1261	UPF0403 protein SA1261	0
SA1280	UPF0398 protein SA1280	0
SA1295	UPF0302 protein SA1295	0
SA1345	UPF0403 protein SA1345	0
SA1402	UPF0365 protein SA1402	0
SA1433	UPF0271 protein SA1433	0
SA1443	UPF0473 protein SA1443	0
SA1445	UPF0297 protein SA1445	0
SA1452	UPF0337 protein SA1452	0
SA1532	Putative universal stress protein SA1532	0
SA1564	UPF0354 protein SA1564	0
SA1663	UPF0342 protein SA1663	0
SA1664	UPF0754 membrane protein SA1664	0
SA1684	UPF0374 protein SA1684	0
SA1692	Uncharacterized protein SA1692	0
SA1696	UPF0435 protein SA1696	0
SA1705	UPF0421 protein SA1705	0
SA1727	UPF0316 protein SA1727	0
SA1737	Uncharacterized protein SA1737	0
SA1916	UPF0340 protein SA1916	0
SA2130	UPF0060 membrane protein SA2130	0
SA2153	Uncharacterized HTH-type transcriptional regulator SA2153	0
SA2269	Uncharacterized protein SA2269	0
SA2273	Uncharacterized lipoprotein SA2273	0
SA2274	Uncharacterized protein SA2274	0
SA2275	Uncharacterized lipoprotein SA2275	0
SA2360	UPF0291 protein SA2360	0
SA2477	UPF0397 protein SA2477	0
SA2479	UPF0312 protein SA2479	0
SA2481	UPF0176 protein SA2481	0
SCCmec	Uncharacterized chromosomal cassette SCCmec type IVc protein CR006	0
SF2092	Uncharacterized protein SF2092/S2214	0
SF2093	Uncharacterized protein SF2093/S2215	0
SF2094	Uncharacterized protein SF2094/S2216	0
SG0165	UPF0307 protein SG0165	0
SG0196	UPF0042 nucleotide-binding protein SG0196	0
SG0265	UPF0441 protein SG0265	0
SG0387	UPF0213 protein SG0387	0
SG0393	UPF0391 membrane protein SG0393	0
SG0407	UPF0246 protein SG0407	0
SG0690	Nucleoid-associated protein SG0690	0
SG0794	UPF0250 protein SG0794	0
SG0997	UPF0434 protein SG0997	0
SG1048	UPF0176 protein SG1048	0
SG1054	Maf-like protein SG1054	0
SG1134	UPF0265 protein SG1134	0
SG1259	Probable transcriptional regulatory protein SG1259	0
SG1324	UPF0266 membrane protein SG1324	0
SG1330	UPF0181 protein SG1330	0
SG1337	YcgL domain-containing protein SG1337	0
SG1344	UPF0229 protein SG1344	0
SG1365	UPF0225 protein SG1365	0
SG1383	UPF0259 membrane protein SG1383	0
SG1468	UPF0482 protein SG1468	0
SG1469	UPF0060 membrane protein SG1469	0
SG1574	Nucleoid-associated protein SG1574	0
SG1605	UPF0208 membrane protein SG1605	0
SG1711	Acetyltransferase SG1711	0
SG1713	UPF0178 protein SG1713	0
SG1720	UPF0370 protein SG1720	0
SG1722	UPF0756 membrane protein SG1722	0
SG1947	UPF0325 protein SG1947	0
SG2023	UPF0301 protein SG2023	0
SG2030	UPF0235 protein SG2030	0
SG2298	UPF0270 protein SG2298	0
SH1502	Putative branched-chain amino acid carrier protein SH1502	0
SMU_72	UPF0237 protein SMU_72	0
SMU_73	UPF0210 protein SMU_73	0
SMU_87	UPF0340 protein SMU_87	0
STH186	UPF0042 nucleotide-binding protein STH186	0
STH370	Maf-like protein STH370	0
STH371	UPF0758 protein STH371	0
STH520	UPF0365 protein STH520	0
Sau96I	Type-2 restriction enzyme Sau96I	2
Sensor	Sensor protein BasS	2
Septum	Septum formation protein Maf	2
Serine	Serine protease 1	2
Signal	Signal peptidase I	2
Silent	Silent protein UshA(0)	2
Silver	Silver-binding protein SilE	2
Single	Single-strand DNA-binding protein	2
SpoIVB	SpoIVB peptidase	1
SpoIVD	SpoIVD-associated factor A	1
SpoVIF	Sporulation-specific transcription factor SpoVIF	1
Stable	Stable plasmid inheritance protein	2
Starch	Starch-binding protein SusD	2
Stress	Stress response UPF0229 protein YhbH	2
StyLTI	Type III restriction-modification system StyLTI enzyme mod	1
StySJI	Type I restriction enzyme StySJI M protein	1
StySPI	Type I restriction enzyme StySPI M protein	1
Sulfur	Sulfur acceptor protein CsdE	2
TM1081	Putative anti-sigma factor antagonist TM1081 homolog	1
TMEM64	TVP38/TMEM64 family inner membrane protein YdjZ	1
Urease	Urease accessory protein UreD	2
UvrABC	UvrABC system protein A	1
VP0082	UPF0391 membrane protein VP0082	0
VP0125	UPF0761 membrane protein VP0125	0
VP0184	UPF0758 protein VP0184	0
VP0448	UPF0102 protein VP0448	0
VP0504	UPF0246 protein VP0504	0
VP0538	Uncharacterized response regulatory protein VP0538	0
VP0646	UPF0125 protein VP0646	0
VP0674	UPF0255 protein VP0674	0
VP0718	UPF0250 protein VP0718	0
VP0761	UPF0319 protein VP0761	0
VP0875	YcgL domain-containing protein VP0875	0
VP0909	UPF0061 protein VP0909	0
VP0926	5'-deoxynucleotidase VP0926	0
VP0936	UPF0324 membrane protein VP0936	0
VP0969	UPF0227 protein VP0969	0
VP0986	UPF0229 protein VP0986	0
VP0990	UPF0304 protein VP0990	0
VP1009	UPF0319 protein VP1009	0
VP1145	UPF0225 protein VP1145	0
VP1232	Putative transport protein VP1232	0
VP1283	UPF0145 protein VP1283	0
VP1300	UPF0299 membrane protein VP1300	0
VP1330	Uncharacterized protein VP1330	0
VP1481	Uncharacterized protein VP1481	0
VP1617	UPF0234 protein VP1617	0
VP1870	UPF0283 membrane protein VP1870	0
VP1949	UPF0263 protein VP1949	0
VP1980	UPF0313 protein VP1980	0
VP2060	Maf-like protein VP2060	0
VP2081	UPF0208 membrane protein VP2081	0
VP2110	Uncharacterized protein VP2110	0
VP2115	Uncharacterized membrane protein VP2115	0
VP2128	Nucleoid-associated protein VP2128	0
VP2129	UPF0352 protein VP2129	0
VP2169	UPF0260 protein VP2169	0
